3664 1182 1131.63 0 0 -12.40711
3665 1155 1131.63 0 0 -18.97558
3666 1173 1131.63 0 0 -20.95655
3667 1164 1131.63 0 0 -22.83325
3668 1146 1131.63 0 0 -23.87587
3669 1118 1131.63 0 0 -24.70996
3670 1073 1131.63 0 0 -20.95655
3671 1054 1131.63 0 0 -22.83325
3672 1009 1131.63 0 0 -28.56763
3673 972 1131.63 0 0 -31.48695
3674 945 1131.63 0 0 -32.42530
3675 954 1131.63 0 0 -29.61025
3676 954 1131.63 0 0 -32.42530
3677 890 1131.63 0 0 -35.34462
3678 844 1131.63 0 0 -30.54860
3679 807 1131.63 0 0 -32.42530
3680 789 1131.63 0 0 -38.15968
3681 743 1131.63 0 0 -40.97474
3682 670 1131.63 0 0 -33.36366
3683 679 1131.63 0 0 -29.50599
3684 634 1131.63 0 0 -28.56763
3685 588 1131.63 0 0 -27.62928
3686 561 1131.63 0 0 -23.77161
3687 570 1131.63 0 0 -11.36450
3688 561 1131.63 0 0 -11.36450
3689 533 1131.63 0 0 -4.79603
3690 524 1131.63 0 0 2.81506
3691 515 1131.63 0 0 6.67273
3692 561 1131.63 0 0 9.48779
3693 570 1131.63 0 0 11.36450
3694 588 1131.63 0 0 21.89490
3695 615 1131.63 0 0 25.75257
3696 625 1131.63 0 0 31.48695
3697 661 1131.63 0 0 32.32104
3698 670 1131.63 0 0 34.30201
3699 743 1131.63 0 0 32.42530
3700 771 1131.63 0 0 33.36366
3701 817 1131.63 0 0 34.30201
3702 871 1131.63 0 0 33.36366
3703 899 1131.63 0 0 33.36366
3704 899 1131.63 0 0 25.75257
3705 935 1131.63 0 0 20.95655
3706 954 1131.63 0 0 18.03723
3707 981 1131.63 0 0 14.38808
3708 990 1131.63 0 0 14.28382
3709 990 1131.63 0 0 18.14149
3710 972 1131.63 0 0 15.32643
3711 990 1131.63 0 0 19.07984
3712 1009 1131.63 0 0 13.34546
3713 1036 1131.63 0 0 10.53040
3714 1073 1131.63 0 0 13.34546
3715 1082 1131.63 0 0 15.22217
3716 1137 1131.63 0 0 15.32643
3717 1109 1131.63 0 0 12.30285
3718 1091 1131.63 0 0 10.53040
3719 1118 1131.63 0 0 3.75341
3720 1118 1131.63 0 0 1.87671
3721 1137 1131.63 0 0 -3.85767
3722 1127 1131.63 0 0 0.93835
3723 1137 1131.63 0 0 1.87671
3724 1109 1131.63 0 0 0.00000
3725 1100 1131.63 0 0 -2.81506
3726 1100 1131.63 0 0 -5.73438
3727 1118 1131.63 0 0 -5.63012
3728 1109 1131.63 0 0 -8.65370
3729 1118 1131.63 0 0 -9.48779
3730 1091 1131.63 0 0 -11.46876
3731 1082 1131.63 0 0 -8.54944
3732 1073 1131.63 0 0 -12.40711
3733 1054 1131.63 0 0 -6.67273
3734 1018 1131.63 0 0 -7.61108
3735 990 1131.63 0 0 -8.54944
3736 1018 1131.63 0 0 -7.61108
3737 999 1131.63 0 0 -10.53040
3738 1045 1131.63 0 0 -6.67273
3739 1045 1131.63 0 0 -1.98097
3740 1009 1131.63 0 0 0.00000
3741 1009 1131.63 0 0 -4.79603
3742 972 1131.63 0 0 -1.87671
3743 990 1131.63 0 0 -7.61108
3744 999 1131.63 0 0 -9.48779
3745 990 1131.63 0 0 -6.67273
3746 972 1131.63 0 0 -8.65370
3747 981 1131.63 0 0 -7.61108
3748 972 1131.63 0 0 -8.54944
3749 954 1131.63 0 0 -15.22217
3750 945 1131.63 0 0 -13.34546
3751 926 1131.63 0 0 -16.16052
3752 899 1131.63 0 0 -20.01819
3753 908 1131.63 0 0 -21.89490
3754 853 1131.63 0 0 -23.87587
3755 862 1131.63 0 0 -21.99916
3756 817 1131.63 0 0 -24.70996
3757 789 1131.63 0 0 -21.89490
3758 762 1131.63 0 0 -24.81422
3759 725 1131.63 0 0 -25.75257
3760 734 1131.63 0 0 -29.50599
3761 689 1131.63 0 0 -31.48695
3762 689 1131.63 0 0 -34.30201
3763 670 1131.63 0 0 -33.36366
3764 606 1131.63 0 0 -35.24036
3765 579 1131.63 0 0 -38.05542
3766 515 1131.63 0 0 -34.40627
3767 460 1131.63 0 0 -36.28298
3768 442 1131.63 0 0 -36.17871
3769 387 1131.63 0 0 -27.62928
3770 369 1131.63 0 0 -24.81422
3771 359 1131.63 0 0 -18.14149
3772 341 1131.63 0 0 -8.54944
3773 323 1131.63 0 0 -8.65370
3774 341 1131.63 0 0 -2.91932
3775 341 1131.63 0 0 0.93835
3776 341 1131.63 0 0 6.67273
3777 378 1131.63 0 0 10.53040
3778 359 1131.63 0 0 15.22217
3779 359 1131.63 0 0 20.95655
3780 378 1131.63 0 0 24.81422
3781 423 1131.63 0 0 27.62928
3782 442 1131.63 0 0 24.70996
3783 469 1131.63 0 0 29.61025
3784 542 1131.63 0 0 41.07900
3785 579 1131.63 0 0 44.72815
3786 606 1131.63 0 0 39.09804
3787 615 1131.63 0 0 45.77077
3788 643 1131.63 0 0 49.62844
3789 753 1131.63 0 0 48.69009
3790 807 1131.63 0 0 43.78980
3791 798 1131.63 0 0 45.77077
3792 881 1131.63 0 0 51.50515
3793 945 1131.63 0 0 53.38185
3794 1009 1131.63 0 0 40.97474
3795 999 1131.63 0 0 41.07900
3796 1045 1131.63 0 0 43.89406
3797 1109 1131.63 0 0 38.05542
3798 1155 1131.63 0 0 34.30201
3799 1146 1131.63 0 0 28.56763
3800 1201 1131.63 0 0 26.69093
3801 1219 1131.63 0 0 23.87587
3802 1246 1131.63 0 0 21.89490
3803 1274 1131.63 0 0 14.28382
3804 1283 1131.63 0 0 10.42614
3805 1255 1131.63 0 0 -6.67273
3806 1274 1131.63 0 0 12.40711
3807 1319 1131.63 0 0 -1.87671
3808 1292 1131.63 0 0 -17.20314
3809 1246 1131.63 0 0 -21.89490
3810 1137 1131.63 0 0 8.65370
3811 1338 1131.63 0 0 -29.61025
3812 1228 1131.63 0 0 -45.66651
3813 1109 1131.63 0 0 -43.89406
3814 1073 1131.63 0 0 -25.75257
3815 1338 1131.63 0 0 -46.70912
3816 990 1131.63 0 0 -67.66566
3817 881 1131.63 0 0 -58.17788
3818 871 1131.63 0 0 -23.77161
3819 999 1131.63 0 0 -44.83242
3820 689 1131.63 0 0 -82.99210
3821 689 1131.63 0 0 -59.11623
3822 670 1131.63 0 0 -1.04261
3823 881 1131.63 0 0 -40.97474
3824 643 1131.63 0 0 -75.27676
3825 542 1131.63 0 0 -56.30117
3826 423 1131.63 0 0 25.64831
3827 871 1131.63 0 0 -18.03723
3828 478 1131.63 0 0 -82.05375
3829 277 1131.63 0 0 -40.97474
3830 149 1131.63 0 0 18.14149
3831 935 1131.63 0 0 9.59205
3832 497 1131.63 0 0 -68.60402
3833 94 1131.63 0 0 -6.67273
3834 250 1131.63 0 0 51.50515
3835 716 1131.63 0 0 42.95571
3836 515 1131.63 0 0 -36.17871
3837 213 1131.63 0 0 -1.98097
3838 414 1131.63 0 0 96.33756
3839 771 1131.63 0 0 54.32021
3840 561 1131.63 0 0 6.67273
3841 588 1131.63 0 0 -0.93835
3842 478 1131.63 0 0 77.25772
3843 1018 1131.63 0 0 87.68386
3844 771 1131.63 0 0 -29.61025
3845 780 1131.63 0 0 -44.83242
3846 506 1131.63 0 0 55.25856
3847 954 1131.63 0 0 72.46169
3848 1255 1131.63 0 0 -101.02933
3849 487 1131.63 0 0 34.30201
3850 131 1131.63 0 0 107.70206
3851 1118 1131.63 0 0 70.48073
3852 1173 1131.63 0 0 53.38185
3853 49 1131.63 0 0 39.09804
3854 1100 1131.63 0 0 163.06488
3855 1813 1131.63 0 0 213.52740
3856 1182 1131.63 0 0 141.06572
3857 1466 1131.63 0 0 101.02933
3858 1630 1131.63 0 0 251.58282
3859 2051 1131.63 0 0 162.02226
3860 2179 1131.63 0 0 17.20314
3861 2471 1131.63 0 0 89.66483
3862 2142 1131.63 0 0 53.38185
3863 2462 1131.63 0 0 123.96684
3864 2654 1131.63 0 0 63.80799
3865 1978 1131.63 0 0 -52.44350
3866 2042 1131.63 0 0 -0.93835
3867 1978 1131.63 0 0 138.25066
3868 2819 1131.63 0 0 105.82536
3869 2663 1131.63 0 0 59.11623
3870 1676 1131.63 0 0 145.86174
3871 2462 1131.63 0 0 263.98993
3872 3468 1131.63 0 0 243.03340
3873 3477 1131.63 0 0 186.83649
3874 3221 1131.63 0 0 202.16292
3875 3377 1131.63 0 0 336.45163
3876 4574 3253.50 0 0 306.94565
3877 4309 3253.50 0 0 169.63335
3878 4611 3253.50 0 0 225.93452
3879 4602 3253.50 0 0 278.37802
3880 4903 3253.50 0 0 298.29196
3881 5406 3253.50 0 0 186.83649
3882 5095 3253.50 0 0 124.90520
3883 5644 3253.50 0 0 289.74252
3884 5891 3253.50 0 0 335.51328
3885 6238 3253.50 0 0 249.81039
3886 6366 3253.50 0 0 133.45464
3887 5507 3253.50 0 0 310.80331
3888 7390 3253.50 0 0 342.18600
3889 7820 3253.50 0 0 263.98993
3890 7299 3253.50 0 0 124.90520
3891 6686 3253.50 0 0 50.56680
3892 8076 3253.50 0 0 260.23654
3893 8926 3253.50 0 0 177.34869
3894 8423 3253.50 0 0 -51.50515
3895 7436 3253.50 0 0 -58.17788
3896 6851 3253.50 0 0 40.97474
3897 8003 3253.50 0 0 18.14149
3898 9091 3253.50 0 0 -120.10917
3899 7326 3253.50 0 0 -102.90603
3900 6741 3253.50 0 0 142.00407
3901 7079 3253.50 0 0 261.17490
3902 8250 3253.50 0 0 54.32021
3903 7774 3253.50 0 0 -69.64664
3904 7436 3253.50 0 0 344.16699
3905 8798 3253.50 0 0 299.33456
3906 9356 3253.50 0 0 214.57002
3907 8524 3253.50 0 0 38.05542
3908 8423 3253.50 0 0 180.16376
3909 10627 3253.50 20000 0 220.20013
3910 9612 3253.50 0 0 -33.36366
3911 9137 3253.50 0 0 -314.55673
3912 8615 3253.50 0 0 -274.52036
3913 9502 3253.50 0 0 -100.09097
3914 9548 3253.50 0 0 -447.07303
3915 8478 3253.50 0 0 -698.76013
3916 6339 3253.50 0 0 -476.68326
3917 5891 3253.50 0 0 -349.79709
3918 7463 3253.50 0 0 -549.97906
3919 6339 3253.50 0 20000 -901.75714
3920 2910 3253.50 0 0 -750.16101
3921 4565 3253.50 0 0 -416.62866
3922 5260 3253.50 0 0 -340.30930
3923 4227 3253.50 0 0 -666.23053
3924 899 3253.50 0 0 -641.52057
3925 1283 3253.50 0 0 -143.88077
3926 2343 3253.50 0 0 -284.00815
3927 2627 3253.50 0 0 -429.86987
3928 1073 3253.50 0 0 -387.95679
3929 186 3253.50 0 0 -61.93129
3930 1530 3253.50 0 0 -5.73438
3931 1841 3253.50 0 0 -166.81828
3932 1137 3253.50 0 0 -135.33133
3933 506 3253.50 0 0 -41.07900
3934 305 3253.50 0 0 185.89813
3935 1228 3253.50 0 0 62.86964
3936 743 3253.50 0 0 47.64747
3937 1329 3253.50 0 0 227.81122
3938 679 3253.50 0 0 260.23654
3939 1969 3253.50 0 0 284.00815
3940 2133 3253.50 0 0 160.14555
3941 2298 3253.50 0 0 284.11240
