 0 472.1
 1 16.8
 1 19.2
 9 16.0
 9 16.0
 9 18.2
 10 17.7
 10 18.0
 11 15.3
 11 14.6
 11 15.3
 11 14.9
 12 16.8
 12 15.4
 12 16.7
 12 16.5
 13 15.9
 13 15.3
 14 17.4
 14 17.1
 14 17.9
 14 17.5
 15 16.2
 15 17.0
 15 20.5
 15 17.8
 16 17.8
 16 18.0
 16 18.1
 16 18.7
 16 17.8
