3962 0.05009 -0.02299
3963 0.05029 -0.02234
3964 0.05049 -0.02137
3965 0.05069 -0.02012
3966 0.05089 -0.01864
3967 0.05110 -0.01696
3968 0.05131 -0.01513
3969 0.05152 -0.01320
3970 0.05173 -0.01121
3971 0.05195 -0.00921
3972 0.05216 -0.00726
3973 0.05238 -0.00538
3974 0.05260 -0.00363
3975 0.05281 -0.00204
3976 0.05303 -0.00066
3977 0.05325 0.00049
3978 0.05346 0.00138
3979 0.05368 0.00197
3980 0.05389 0.00225
3981 0.05411 0.00221
3982 0.05432 0.00183
3983 0.05453 0.00113
3984 0.05474 0.00011
3985 0.05495 -0.00121
3986 0.05516 -0.00280
3987 0.05537 -0.00463
3988 0.05558 -0.00664
3989 0.05580 -0.00879
3990 0.05601 -0.01101
3991 0.05622 -0.01323
3992 0.05644 -0.01537
3993 0.05665 -0.01736
3994 0.05687 -0.01912
3995 0.05710 -0.02056
3996 0.05732 -0.02161
3997 0.05755 -0.02220
3998 0.05778 -0.02226
3999 0.05802 -0.02173
4000 0.05826 -0.02058
4001 0.05851 -0.01878
4002 0.05875 -0.01632
4003 0.05900 -0.01319
4004 0.05926 -0.00944
4005 0.05951 -0.00509
4006 0.05977 -0.00022
4007 0.06003 0.00510
4008 0.06029 0.01076
4009 0.06055 0.01665
4010 0.06080 0.02263
4011 0.06106 0.02857
4012 0.06130 0.03432
4013 0.06155 0.03972
4014 0.06179 0.04461
4015 0.06202 0.04883
4016 0.06225 0.05225
4017 0.06246 0.05472
4018 0.06267 0.05611
4019 0.06287 0.05635
4020 0.06306 0.05534
4021 0.06324 0.05303
4022 0.06341 0.04940
4023 0.06357 0.04448
4024 0.06373 0.03830
4025 0.06388 0.03096
4026 0.06402 0.02256
4027 0.06416 0.01325
4028 0.06430 0.00322
4029 0.06443 -0.00733
4030 0.06456 -0.01817
4031 0.06470 -0.02905
4032 0.06484 -0.03972
4033 0.06499 -0.04991
4034 0.06514 -0.05936
4035 0.06530 -0.06782
4036 0.06547 -0.07507
4037 0.06566 -0.08089
4038 0.06586 -0.08512
4039 0.06607 -0.08762
4040 0.06629 -0.08829
4041 0.06653 -0.08709
4042 0.06679 -0.08404
4043 0.06705 -0.07918
4044 0.06733 -0.07263
4045 0.06763 -0.06452
4046 0.06793 -0.05508
4047 0.06824 -0.04454
4048 0.06856 -0.03316
4049 0.06889 -0.02126
4050 0.06921 -0.00915
4051 0.06954 0.00285
4052 0.06987 0.01440
4053 0.07019 0.02521
4054 0.07051 0.03498
4055 0.07082 0.04346
4056 0.07113 0.05041
4057 0.07142 0.05566
4058 0.07171 0.05911
4059 0.07198 0.06065
4060 0.07224 0.06029
4061 0.07249 0.05807
4062 0.07273 0.05409
4063 0.07297 0.04849
4064 0.07319 0.04148
4065 0.07340 0.03331
4066 0.07361 0.02423
4067 0.07382 0.01456
4068 0.07402 0.00461
4069 0.07423 -0.00532
4070 0.07443 -0.01489
4071 0.07464 -0.02382
4072 0.07485 -0.03182
4073 0.07507 -0.03863
4074 0.07529 -0.04407
4075 0.07553 -0.04796
4076 0.07577 -0.05019
4077 0.07602 -0.05069
4078 0.07628 -0.04947
4079 0.07656 -0.04654
4080 0.07684 -0.04200
4081 0.07712 -0.03600
4082 0.07742 -0.02869
4083 0.07772 -0.02030
4084 0.07802 -0.01107
4085 0.07833 -0.00124
4086 0.07863 0.00892
4087 0.07894 0.01914
4088 0.07924 0.02915
4089 0.07954 0.03871
4090 0.07983 0.04758
4091 0.08012 0.05556
4092 0.08039 0.06250
4093 0.08066 0.06824
4094 0.08091 0.07270
4095 0.08116 0.07581
4096 0.08139 0.07757
4097 0.08161 0.07800
4098 0.08182 0.07714
4099 0.08201 0.07508
4100 0.08220 0.07196
4101 0.08237 0.06790
4102 0.08253 0.06305
4103 0.08269 0.05758
4104 0.08284 0.05165
4105 0.08298 0.04544
4106 0.08311 0.03910
4107 0.08324 0.03277
4108 0.08337 0.02658
4109 0.08349 0.02065
4110 0.08362 0.01506
4111 0.08374 0.00987
4112 0.08386 0.00515
4113 0.08398 0.00090
4114 0.08410 -0.00285
4115 0.08422 -0.00614
4116 0.08435 -0.00899
4117 0.08448 -0.01141
4118 0.08460 -0.01347
4119 0.08473 -0.01518
4120 0.08487 -0.01661
4121 0.08500 -0.01778
4122 0.08514 -0.01872
4123 0.08528 -0.01945
4124 0.08542 -0.01998
4125 0.08557 -0.02030
4126 0.08572 -0.02039
4127 0.08587 -0.02026
4128 0.08602 -0.01985
4129 0.08618 -0.01915
4130 0.08634 -0.01812
4131 0.08650 -0.01675
4132 0.08667 -0.01500
4133 0.08683 -0.01287
4134 0.08700 -0.01036
4135 0.08718 -0.00749
4136 0.08735 -0.00431
4137 0.08752 -0.00085
4138 0.08770 0.00279
4139 0.08788 0.00656
4140 0.08805 0.01033
4141 0.08822 0.01402
4142 0.08840 0.01750
4143 0.08856 0.02067
4144 0.08873 0.02341
4145 0.08889 0.02563
4146 0.08905 0.02725
4147 0.08920 0.02822
4148 0.08935 0.02849
4149 0.08949 0.02805
4150 0.08963 0.02694
4151 0.08976 0.02519
4152 0.08989 0.02291
4153 0.09002 0.02019
4154 0.09014 0.01717
4155 0.09026 0.01401
4156 0.09038 0.01089
4157 0.09049 0.00798
4158 0.09061 0.00546
4159 0.09073 0.00351
4160 0.09084 0.00228
4161 0.09096 0.00193
4162 0.09108 0.00255
4163 0.09120 0.00422
4164 0.09133 0.00698
4165 0.09145 0.01083
4166 0.09158 0.01573
4167 0.09170 0.02156
4168 0.09183 0.02821
