-141.5	0.0108	0.0181	0.0302	0.013379584	0.010776375	0.008676914
-141	0.011	0.0184	0.0307	0.013627354	0.010954989	0.008820572
-140.5	0.0112	0.0188	0.0313	0.013875124	0.011193141	0.008992961
-140	0.0114	0.0191	0.0318	0.014122894	0.011371755	0.009136618
-139.5	0.0116	0.0194	0.0324	0.014370664	0.011550369	0.009309007
-139	0.0118	0.0197	0.0329	0.014618434	0.011728983	0.009452665
-138.5	0.012	0.0201	0.0335	0.014866204	0.011967135	0.009625054
-138	0.0122	0.0204	0.0341	0.015113974	0.012145749	0.009797443
-137.5	0.0124	0.0208	0.0346	0.015361744	0.012383901	0.0099411
-137	0.0126	0.0211	0.0352	0.015609514	0.012562515	0.010113489
-136.5	0.0128	0.0215	0.0358	0.015857284	0.012800667	0.010285878
-136	0.013	0.0218	0.0364	0.016105055	0.012979281	0.010458267
-135.5	0.0132	0.0222	0.0371	0.016352825	0.013217433	0.010659388
-135	0.0134	0.0225	0.0377	0.016600595	0.013396047	0.010831777
-134.5	0.0136	0.0229	0.0383	0.016848365	0.013634199	0.011004166
-134	0.0139	0.0233	0.0389	0.01722002	0.013872351	0.011176555
-133.5	0.0141	0.0237	0.0396	0.01746779	0.014110503	0.011377676
-133	0.0143	0.0241	0.0403	0.01771556	0.014348654	0.011578796
-132.5	0.0145	0.0245	0.0409	0.01796333	0.014586806	0.011751185
-132	0.0148	0.0248	0.0416	0.018334985	0.01476542	0.011952306
-131.5	0.015	0.0252	0.0423	0.018582755	0.015003572	0.012153426
-131	0.0152	0.0257	0.043	0.018830525	0.015301262	0.012354547
-130.5	0.0155	0.0261	0.0437	0.01920218	0.015539414	0.012555667
-130	0.0157	0.0265	0.0444	0.01944995	0.015777566	0.012756788
-129.5	0.016	0.0269	0.0451	0.019821606	0.016015718	0.012957908
-129	0.0162	0.0273	0.0459	0.020069376	0.01625387	0.01318776
-128.5	0.0165	0.0278	0.0466	0.020441031	0.01655156	0.013388881
-128	0.0167	0.0282	0.0474	0.020688801	0.016789712	0.013618733
-127.5	0.017	0.0287	0.0482	0.021060456	0.017087402	0.013848585
-127	0.0172	0.0291	0.0489	0.021308226	0.017325554	0.014049706
-126.5	0.0175	0.0296	0.0497	0.021679881	0.017623244	0.014279558
-126	0.0178	0.0301	0.0505	0.022051536	0.017920934	0.01450941
-125.5	0.0181	0.0305	0.0514	0.022423191	0.018159085	0.014767993
-125	0.0183	0.031	0.0522	0.022670961	0.018456775	0.014997845
-124.5	0.0186	0.0315	0.053	0.023042616	0.018754465	0.015227697
-124	0.0189	0.032	0.0539	0.023414272	0.019052155	0.015486281
-123.5	0.0192	0.0325	0.0548	0.023785927	0.019349845	0.015744864
-123	0.0195	0.033	0.0557	0.024157582	0.019647535	0.016003448
-122.5	0.0198	0.0335	0.0566	0.024529237	0.019945225	0.016262031
-122	0.0201	0.0341	0.0575	0.024900892	0.020302453	0.016520615
-121.5	0.0204	0.0346	0.0584	0.025272547	0.020600143	0.016779198
-121	0.0207	0.0352	0.0594	0.025644202	0.020957371	0.017066513
-120.5	0.021	0.0357	0.0603	0.026015857	0.021255061	0.017325097
-120	0.0214	0.0363	0.0613	0.026511397	0.021612289	0.017612412
-119.5	0.0217	0.0369	0.0623	0.026883053	0.021969517	0.017899727
-119	0.022	0.0374	0.0633	0.027254708	0.022267206	0.018187042
