-360.000000 0.000700 0.000000
-359.800000 0.000800 0.000500
-359.600000 0.001200 0.002000
-359.400000 0.001700 0.002500
-359.200000 0.002500 0.004000
-359.000000 0.003400 0.004500
-358.800000 0.004400 0.005000
-358.600000 0.005500 0.005500
-358.400000 0.006600 0.005500
-358.200000 0.007600 0.005000
-358.000000 0.008500 0.004500
-357.800000 0.009200 0.003500
-357.600000 0.009700 0.002500
-357.400000 0.010000 0.001500
-357.200000 0.010000 0.000000
-357.000000 0.009700 -0.001500
-356.800000 0.009200 -0.002500
-356.600000 0.008500 -0.003500
-356.400000 0.007600 -0.004500
-356.200000 0.006600 -0.005000
-356.000000 0.005500 -0.005500
-355.800000 0.004400 -0.005500
-355.600000 0.003400 -0.005000
-355.400000 0.002500 -0.004500
-355.200000 0.001700 -0.004000
-355.000000 0.001200 -0.002500
-354.800000 0.000800 -0.002000
-354.600000 0.000700 -0.000500
