0 0.000 -3.758 0.468 0.018
1 0.115 -3.758 0.526 0.019
2 0.230 -3.758 0.526 0.028
3 0.345 -3.757 0.604 0.031
4 0.460 -3.757 0.565 0.029
5 0.575 -3.757 0.623 0.033
6 0.691 -3.756 0.759 0.045
7 0.806 -3.756 0.740 0.047
8 0.921 -3.755 0.682 0.055
9 1.036 -3.755 0.643 0.067
10 1.151 -3.754 0.701 0.072
11 1.266 -3.753 0.662 0.083
12 1.381 -3.752 0.643 0.085
13 1.496 -3.751 0.643 0.102
14 1.611 -3.750 0.701 0.101
15 1.726 -3.749 0.798 0.116
16 1.841 -3.747 0.876 0.119
17 1.957 -3.746 0.915 0.121
18 2.072 -3.745 0.934 0.132
19 2.187 -3.743 0.993 0.136
20 2.302 -3.742 0.973 0.134
21 2.417 -3.740 0.915 0.132
22 2.532 -3.739 0.779 0.149
23 2.647 -3.737 0.682 0.141
24 2.762 -3.735 0.623 0.142
25 2.877 -3.734 0.545 0.142
26 2.992 -3.732 0.409 0.141
27 3.107 -3.730 0.312 0.143
28 3.223 -3.729 0.254 0.140
29 3.338 -3.727 0.293 0.140
30 3.453 -3.725 0.312 0.137
31 3.568 -3.724 0.293 0.127
32 3.683 -3.722 0.312 0.131
33 3.798 -3.721 0.371 0.121
34 3.913 -3.720 0.390 0.118
35 4.028 -3.718 0.390 0.112
36 4.143 -3.717 0.312 0.094
37 4.258 -3.716 0.351 0.095
38 4.373 -3.715 0.390 0.086
39 4.488 -3.714 0.487 0.074
40 4.604 -3.713 0.468 0.069
41 4.719 -3.712 0.526 0.054
42 4.834 -3.711 0.623 0.045
43 4.949 -3.711 0.740 0.027
44 5.064 -3.711 0.876 0.017
45 5.179 -3.710 0.915 0.007
46 5.294 -3.710 0.915 -0.002
47 5.409 -3.710 0.954 -0.022
48 5.524 -3.711 1.070 -0.029
49 5.639 -3.711 1.012 -0.039
50 5.754 -3.711 0.915 -0.050
51 5.870 -3.712 0.895 -0.051
52 5.985 -3.713 0.857 -0.062
53 6.100 -3.713 0.857 -0.062
54 6.215 -3.714 0.818 -0.057
55 6.330 -3.715 0.720 -0.065
56 6.445 -3.715 0.701 -0.056
57 6.560 -3.716 0.759 -0.053
58 6.675 -3.717 0.701 -0.049
59 6.790 -3.717 0.740 -0.040
60 6.905 -3.718 0.779 -0.020
61 7.020 -3.718 0.779 -0.008
62 7.136 -3.718 0.740 0.002
63 7.251 -3.718 0.720 0.013
64 7.366 -3.718 0.623 0.025
65 7.481 -3.718 0.526 0.044
66 7.596 -3.717 0.507 0.054
67 7.711 -3.716 0.507 0.066
68 7.826 -3.716 0.487 0.076
69 7.941 -3.715 0.468 0.086
70 8.056 -3.714 0.448 0.090
71 8.171 -3.713 0.507 0.098
72 8.286 -3.712 0.565 0.102
73 8.402 -3.710 0.565 0.105
74 8.517 -3.709 0.507 0.104
75 8.632 -3.708 0.545 0.105
76 8.747 -3.707 0.584 0.112
77 8.862 -3.706 0.604 0.111
78 8.977 -3.704 0.604 0.112
79 9.092 -3.703 0.565 0.117
80 9.207 -3.702 0.643 0.117
81 9.322 -3.700 0.662 0.124
82 9.437 -3.699 0.798 0.125
83 9.552 -3.697 0.857 0.130
84 9.668 -3.696 0.876 0.133
85 9.783 -3.694 0.954 0.141
86 9.898 -3.693 1.012 0.142
87 10.013 -3.691 1.012 0.137
88 10.128 -3.690 0.954 0.148
89 10.243 -3.688 0.895 0.146
90 10.358 -3.686 0.876 0.145
91 10.473 -3.684 0.876 0.147
92 10.588 -3.683 0.759 0.147
93 10.703 -3.681 0.662 0.135
94 10.818 -3.680 0.604 0.140
95 10.934 -3.678 0.565 0.130
96 11.049 -3.676 0.545 0.131
97 11.164 -3.675 0.526 0.127
98 11.279 -3.673 0.507 0.121
99 11.394 -3.672 0.468 0.122
100 11.509 -3.671 0.507 0.115
101 11.624 -3.669 0.487 0.114
102 11.739 -3.668 0.448 0.121
103 11.854 -3.667 0.351 0.122
104 11.969 -3.665 0.371 0.116
105 12.084 -3.664 0.371 0.126
106 12.199 -3.662 0.371 0.126
107 12.315 -3.661 0.409 0.138
108 12.430 -3.659 0.507 0.139
109 12.545 -3.658 0.623 0.134
110 12.660 -3.656 0.701 0.143
111 12.775 -3.655 0.798 0.148
112 12.890 -3.653 0.915 0.146
113 13.005 -3.651 0.993 0.146
114 13.120 -3.650 1.090 0.147
115 13.235 -3.648 1.129 0.142
116 13.350 -3.646 1.070 0.136
117 13.465 -3.645 0.934 0.130
118 13.581 -3.643 0.876 0.131
119 13.696 -3.642 0.779 0.127
120 13.811 -3.640 0.759 0.112
121 13.926 -3.639 0.740 0.104
122 14.041 -3.638 0.740 0.105
123 14.156 -3.637 0.759 0.096
124 14.271 -3.635 0.798 0.092
125 14.386 -3.634 0.759 0.084
126 14.501 -3.633 0.818 0.073
127 14.616 -3.633 0.798 0.072
128 14.731 -3.632 0.798 0.063
129 14.847 -3.631 0.682 0.069
130 14.962 -3.630 0.604 0.070
131 15.077 -3.629 0.429 0.069
132 15.192 -3.629 0.351 0.063
133 15.307 -3.628 0.273 0.063
134 15.422 -3.627 0.312 0.064
135 15.537 -3.626 0.371 0.069
136 15.652 -3.626 0.448 0.067
137 15.767 -3.625 0.565 0.071
138 15.882 -3.624 0.682 0.072
139 15.997 -3.623 0.759 0.075
140 16.113 -3.622 0.818 0.067
141 16.228 -3.622 0.818 0.070
142 16.343 -3.621 0.857 0.078
143 16.458 -3.620 0.876 0.066
144 16.573 -3.619 0.876 0.070
145 16.688 -3.618 0.857 0.065
146 16.803 -3.618 0.779 0.066
147 16.918 -3.617 0.779 0.058
148 17.033 -3.616 0.798 0.065
149 17.148 -3.615 0.837 0.062
150 17.263 -3.615 0.857 0.058
151 17.379 -3.614 0.818 0.056
152 17.494 -3.613 0.915 0.053
153 17.609 -3.613 0.915 0.059
154 17.724 -3.612 0.934 0.058
155 17.839 -3.611 0.895 0.057
156 17.954 -3.611 0.915 0.065
157 18.069 -3.610 0.876 0.066
158 18.184 -3.609 0.837 0.067
159 18.299 -3.608 0.798 0.080
160 18.414 -3.608 0.662 0.081
161 18.529 -3.607 0.565 0.083
162 18.645 -3.606 0.487 0.083
163 18.760 -3.605 0.390 0.083
164 18.875 -3.604 0.409 0.090
165 18.990 -3.603 0.429 0.089
166 19.105 -3.602 0.468 0.090
167 19.220 -3.601 0.526 0.087
168 19.335 -3.600 0.545 0.086
169 19.450 -3.599 0.565 0.075
170 19.565 -3.598 0.565 0.066
171 19.680 -3.597 0.545 0.060
172 19.795 -3.596 0.468 0.058
173 19.910 -3.596 0.448 0.048
174 20.026 -3.595 0.429 0.040
175 20.141 -3.595 0.409 0.036
176 20.256 -3.594 0.390 0.029
177 20.371 -3.594 0.468 0.023
178 20.486 -3.594 0.604 0.015
179 20.601 -3.593 0.701 0.010
180 20.716 -3.593 0.857 0.010
181 20.831 -3.593 0.973 0.005
182 20.946 -3.593 1.090 0.009
183 21.061 -3.593 1.129 0.009
184 21.176 -3.593 1.109 0.007
185 21.292 -3.593 1.090 0.005
186 21.407 -3.593 0.934 0.006
187 21.522 -3.593 0.895 0.009
188 21.637 -3.593 0.837 0.009
189 21.752 -3.593 0.798 0.009
190 21.867 -3.592 0.818 0.005
191 21.982 -3.592 0.798 0.008
192 22.097 -3.592 0.759 -0.004
193 22.212 -3.592 0.720 -0.005
194 22.327 -3.592 0.740 -0.013
195 22.442 -3.593 0.643 -0.016
196 22.558 -3.593 0.545 -0.022
197 22.673 -3.593 0.409 -0.031
198 22.788 -3.593 0.351 -0.025
199 22.903 -3.594 0.254 -0.035
200 23.018 -3.594 0.176 -0.037
201 23.133 -3.594 0.234 -0.034
202 23.248 -3.595 0.234 -0.034
203 23.363 -3.595 0.312 -0.029
204 23.478 -3.596 0.448 -0.026
205 23.593 -3.596 0.565 -0.020
206 23.708 -3.596 0.701 -0.010
207 23.824 -3.596 0.779 0.007
208 23.939 -3.596 0.837 0.016
209 24.054 -3.596 0.915 0.027
210 24.169 -3.596 0.934 0.046
211 24.284 -3.595 0.895 0.054
212 24.399 -3.594 0.915 0.070
213 24.514 -3.594 0.895 0.086
214 24.629 -3.593 0.837 0.098
215 24.744 -3.592 0.818 0.105
216 24.859 -3.590 0.818 0.115
217 24.974 -3.589 0.837 0.126
218 25.090 -3.588 0.876 0.132
219 25.205 -3.586 0.876 0.136
220 25.320 -3.585 0.857 0.136
221 25.435 -3.583 0.857 0.131
222 25.550 -3.581 0.876 0.132
223 25.665 -3.580 0.798 0.125
224 25.780 -3.578 0.779 0.126
225 25.895 -3.577 0.740 0.123
226 26.010 -3.576 0.662 0.117
227 26.125 -3.574 0.545 0.113
228 26.240 -3.573 0.468 0.104
229 26.355 -3.572 0.390 0.096
230 26.471 -3.571 0.371 0.088
231 26.586 -3.570 0.390 0.084
232 26.701 -3.569 0.429 0.080
233 26.816 -3.568 0.429 0.079
234 26.931 -3.567 0.545 0.076
235 27.046 -3.566 0.623 0.071
236 27.161 -3.565 0.701 0.075
237 27.276 -3.564 0.759 0.068
238 27.391 -3.564 0.759 0.069
239 27.506 -3.563 0.720 0.065
240 27.621 -3.562 0.643 0.066
241 27.737 -3.561 0.604 0.065
242 27.852 -3.560 0.584 0.060
243 27.967 -3.560 0.565 0.064
244 28.082 -3.559 0.584 0.061
245 28.197 -3.558 0.584 0.059
246 28.312 -3.558 0.643 0.050
247 28.427 -3.557 0.682 0.052
248 28.542 -3.556 0.759 0.046
249 28.657 -3.556 0.818 0.044
250 28.772 -3.555 0.837 0.040
251 28.887 -3.555 0.876 0.035
252 29.003 -3.555 0.857 0.030
253 29.118 -3.554 0.857 0.018
254 29.233 -3.554 0.759 0.015
255 29.348 -3.554 0.740 0.008
256 29.463 -3.554 0.701 0.002
257 29.578 -3.554 0.623 0.001
258 29.693 -3.554 0.623 -0.008
259 29.808 -3.554 0.623 -0.016
260 29.923 -3.554 0.623 -0.018
261 30.038 -3.554 0.623 -0.019
262 30.153 -3.554 0.701 -0.027
263 30.269 -3.555 0.720 -0.026
264 30.384 -3.555 0.759 -0.030
265 30.499 -3.555 0.740 -0.029
266 30.614 -3.556 0.720 -0.025
267 30.729 -3.556 0.740 -0.023
268 30.844 -3.556 0.720 -0.027
269 30.959 -3.557 0.701 -0.026
270 31.074 -3.557 0.682 -0.014
271 31.189 -3.557 0.682 -0.010
272 31.304 -3.557 0.662 -0.005
273 31.419 -3.557 0.682 0.001
274 31.535 -3.557 0.662 0.007
275 31.650 -3.557 0.643 0.014
276 31.765 -3.557 0.643 0.025
277 31.880 -3.557 0.682 0.029
278 31.995 -3.556 0.604 0.037
279 32.110 -3.556 0.623 0.050
280 32.225 -3.555 0.565 0.054
281 32.340 -3.555 0.584 0.057
282 32.455 -3.554 0.565 0.056
283 32.570 -3.553 0.526 0.065
284 32.685 -3.553 0.545 0.064
285 32.801 -3.552 0.545 0.067
286 32.916 -3.551 0.584 0.067
287 33.031 -3.550 0.545 0.060
288 33.146 -3.550 0.565 0.054
289 33.261 -3.549 0.565 0.044
290 33.376 -3.549 0.584 0.038
291 33.491 -3.548 0.623 0.030
292 33.606 -3.548 0.623 0.017
293 33.721 -3.548 0.682 0.006
294 33.836 -3.547 0.720 -0.005
295 33.951 -3.548 0.759 -0.018
296 34.066 -3.548 0.759 -0.024
297 34.182 -3.548 0.779 -0.033
298 34.297 -3.548 0.857 -0.045
299 34.412 -3.549 0.876 -0.050
300 34.527 -3.550 0.934 -0.048
301 34.642 -3.550 0.954 -0.049
302 34.757 -3.551 0.934 -0.048
303 34.872 -3.551 0.934 -0.045
304 34.987 -3.552 0.934 -0.037
305 35.102 -3.552 0.895 -0.035
306 35.217 -3.553 0.837 -0.023
307 35.332 -3.553 0.759 -0.013
308 35.448 -3.553 0.682 -0.003
309 35.563 -3.553 0.643 0.007
310 35.678 -3.553 0.565 0.018
311 35.793 -3.553 0.565 0.030
312 35.908 -3.552 0.526 0.032
313 36.023 -3.552 0.448 0.039
314 36.138 -3.552 0.429 0.043
315 36.253 -3.551 0.409 0.048
316 36.368 -3.550 0.351 0.046
317 36.483 -3.550 0.351 0.046
318 36.598 -3.549 0.409 0.046
319 36.714 -3.549 0.409 0.041
320 36.829 -3.548 0.293 0.033
321 36.944 -3.548 0.273 0.027
322 37.059 -3.548 0.293 0.020
323 37.174 -3.547 0.273 0.014
324 37.289 -3.547 0.468 0.011
325 37.404 -3.547 0.565 0.003
326 37.519 -3.547 0.545 -0.001
327 37.634 -3.547 0.487 -0.008
328 37.749 -3.547 0.623 -0.007
329 37.864 -3.547 0.759 -0.011
330 37.980 -3.547 0.895 -0.014
331 38.095 -3.548 1.012 -0.013
332 38.210 -3.548 1.109 -0.006
333 38.325 -3.548 1.148 -0.003
334 38.440 -3.548 1.148 -0.011
335 38.555 -3.548 1.090 -0.004
336 38.670 -3.548 1.051 0.007
337 38.785 -3.548 0.973 0.014
338 38.900 -3.548 1.031 0.018
339 39.015 -3.548 1.031 0.030
340 39.130 -3.547 0.954 0.045
341 39.246 -3.547 0.857 0.048
342 39.361 -3.546 0.682 0.063
343 39.476 -3.545 0.662 0.075
344 39.591 -3.545 0.720 0.094
345 39.706 -3.544 0.623 0.102
346 39.821 -3.542 0.526 0.110
347 39.936 -3.541 0.584 0.131
348 40.051 -3.540 0.584 0.140
349 40.166 -3.538 0.507 0.150
350 40.281 -3.536 0.409 0.160
351 40.396 -3.534 0.371 0.164
352 40.512 -3.533 0.312 0.169
353 40.627 -3.531 0.351 0.175
354 40.742 -3.529 0.390 0.178
355 40.857 -3.527 0.351 0.164
356 40.972 -3.525 0.293 0.169
357 41.087 -3.523 0.351 0.162
358 41.202 -3.521 0.487 0.149
359 41.317 -3.519 0.526 0.142
360 41.432 -3.517 0.604 0.135
361 41.547 -3.516 0.720 0.125
362 41.662 -3.514 0.779 0.116
363 41.777 -3.513 0.779 0.107
364 41.893 -3.512 0.798 0.096
365 42.008 -3.511 0.837 0.093
366 42.123 -3.510 0.837 0.085
367 42.238 -3.509 0.934 0.085
368 42.353 -3.508 1.012 0.083
369 42.468 -3.507 0.954 0.083
370 42.583 -3.506 0.934 0.081
371 42.698 -3.505 1.109 0.080
372 42.813 -3.504 1.187 0.085
373 42.928 -3.503 1.168 0.083
374 43.043 -3.502 1.148 0.090
375 43.159 -3.501 1.148 0.091
376 43.274 -3.500 1.168 0.088
377 43.389 -3.499 1.168 0.090
378 43.504 -3.498 1.051 0.085
379 43.619 -3.497 0.993 0.089
380 43.734 -3.496 0.934 0.082
381 43.849 -3.495 0.993 0.077
382 43.964 -3.494 0.895 0.075
383 44.079 -3.493 0.818 0.064
384 44.194 -3.493 0.798 0.061
385 44.309 -3.492 0.837 0.058
386 44.425 -3.491 0.759 0.052
387 44.540 -3.491 0.623 0.040
388 44.655 -3.490 0.604 0.034
389 44.770 -3.490 0.643 0.037
390 44.885 -3.489 0.662 0.029
391 45.000 -3.489 0.623 0.022
392 45.115 -3.489 0.545 0.015
393 45.230 -3.489 0.565 0.018
394 45.345 -3.488 0.720 0.013
395 45.460 -3.488 0.837 0.005
396 45.575 -3.488 0.818 0.012
397 45.691 -3.488 0.837 0.011
398 45.806 -3.488 0.895 0.005
399 45.921 -3.488 0.973 0.005
400 46.036 -3.488 0.973 0.009
401 46.151 -3.488 0.954 0.013
402 46.266 -3.487 0.954 0.010
403 46.381 -3.487 1.109 0.016
404 46.496 -3.487 1.245 0.018
405 46.611 -3.487 1.148 0.023
406 46.726 -3.487 1.129 0.035
407 46.841 -3.486 1.245 0.041
408 46.957 -3.486 1.362 0.046
409 47.072 -3.485 1.284 0.054
410 47.187 -3.485 1.265 0.072
411 47.302 -3.484 1.284 0.072
412 47.417 -3.483 1.323 0.077
413 47.532 -3.482 1.187 0.097
414 47.647 -3.481 1.090 0.096
415 47.762 -3.480 1.012 0.105
416 47.877 -3.479 0.954 0.107
417 47.992 -3.477 0.857 0.107
418 48.107 -3.476 0.759 0.111
419 48.223 -3.475 0.740 0.109
420 48.338 -3.474 0.759 0.103
421 48.453 -3.473 0.604 0.096
422 48.568 -3.471 0.565 0.094
423 48.683 -3.470 0.643 0.088
424 48.798 -3.469 0.604 0.076
425 48.913 -3.468 0.584 0.067
426 49.028 -3.468 0.662 0.064
427 49.143 -3.467 0.682 0.051
428 49.258 -3.466 0.720 0.049
429 49.373 -3.466 0.701 0.032
430 49.488 -3.465 0.740 0.034
431 49.604 -3.465 0.720 0.031
432 49.719 -3.465 0.740 0.030
433 49.834 -3.464 0.779 0.036
434 49.949 -3.464 0.818 0.032
435 50.064 -3.464 0.818 0.038
436 50.179 -3.463 0.818 0.039
437 50.294 -3.463 0.915 0.040
438 50.409 -3.462 0.993 0.050
439 50.524 -3.462 1.012 0.048
440 50.639 -3.461 0.954 0.052
441 50.754 -3.460 1.012 0.059
442 50.870 -3.460 1.129 0.057
443 50.985 -3.459 1.070 0.057
444 51.100 -3.458 1.051 0.054
445 51.215 -3.458 1.051 0.050
446 51.330 -3.457 1.012 0.046
447 51.445 -3.457 0.954 0.040
448 51.560 -3.456 0.973 0.037
449 51.675 -3.456 0.954 0.030
450 51.790 -3.456 0.818 0.024
451 51.905 -3.455 0.740 0.018
452 52.020 -3.455 0.798 0.007
453 52.136 -3.455 0.798 0.009
454 52.251 -3.455 0.662 0.003
455 52.366 -3.455 0.682 -0.001
456 52.481 -3.455 0.720 0.002
457 52.596 -3.455 0.720 0.004
458 52.711 -3.455 0.662 0.007
459 52.826 -3.455 0.662 0.017
460 52.941 -3.454 0.662 0.023
461 53.056 -3.454 0.584 0.025
462 53.171 -3.454 0.526 0.034
463 53.286 -3.454 0.487 0.048
464 53.402 -3.453 0.390 0.048
465 53.517 -3.452 0.409 0.056
466 53.632 -3.452 0.468 0.066
467 53.747 -3.451 0.507 0.074
468 53.862 -3.450 0.604 0.072
469 53.977 -3.449 0.740 0.077
470 54.092 -3.448 0.798 0.078
471 54.207 -3.448 0.798 0.077
472 54.322 -3.447 0.759 0.074
473 54.437 -3.446 0.954 0.071
474 54.552 -3.445 1.012 0.067
475 54.668 -3.444 0.837 0.065
476 54.783 -3.443 0.759 0.064
477 54.898 -3.443 1.012 0.056
478 55.013 -3.442 1.090 0.050
479 55.128 -3.442 0.876 0.047
480 55.243 -3.441 0.798 0.047
481 55.358 -3.440 0.915 0.043
482 55.473 -3.440 0.895 0.043
483 55.588 -3.439 0.895 0.043
484 55.703 -3.439 0.798 0.050
485 55.818 -3.438 0.604 0.049
486 55.934 -3.438 0.720 0.048
487 56.049 -3.437 0.915 0.050
488 56.164 -3.437 0.759 0.052
489 56.279 -3.436 0.468 0.050
490 56.394 -3.436 0.643 0.051
491 56.509 -3.435 0.895 0.050
492 56.624 -3.434 0.643 0.051
493 56.739 -3.434 0.507 0.049
494 56.854 -3.433 0.545 0.049
495 56.969 -3.433 0.468 0.049
496 57.084 -3.432 0.584 0.039
497 57.199 -3.432 0.643 0.038
498 57.315 -3.431 0.332 0.035
499 57.430 -3.431 0.351 0.028
500 57.545 -3.430 0.740 0.025
501 57.660 -3.430 0.701 0.023
502 57.775 -3.430 0.448 0.027
503 57.890 -3.430 0.584 0.019
504 58.005 -3.429 0.857 0.021
505 58.120 -3.429 0.759 0.018
506 58.235 -3.429 0.720 0.015
507 58.350 -3.429 0.720 0.018
508 58.465 -3.429 0.759 0.019
509 58.581 -3.428 0.837 0.020
510 58.696 -3.428 0.876 0.027
511 58.811 -3.428 0.798 0.023
512 58.926 -3.428 0.798 0.025
513 59.041 -3.427 0.973 0.033
514 59.156 -3.427 0.973 0.029
515 59.271 -3.427 0.895 0.031
516 59.386 -3.426 0.857 0.033
517 59.501 -3.426 0.934 0.041
518 59.616 -3.425 1.090 0.033
519 59.731 -3.425 1.012 0.043
520 59.847 -3.424 0.779 0.045
521 59.962 -3.424 0.837 0.042
522 60.077 -3.423 1.012 0.040
523 60.192 -3.423 0.857 0.042
524 60.307 -3.422 0.662 0.041
525 60.422 -3.422 0.798 0.040
526 60.537 -3.422 0.857 0.037
527 60.652 -3.421 0.682 0.037
528 60.767 -3.421 0.507 0.030
529 60.882 -3.420 0.526 0.025
530 60.997 -3.420 0.526 0.023
531 61.113 -3.420 0.565 0.011
532 61.228 -3.420 0.798 0.001
533 61.343 -3.420 0.818 -0.004
534 61.458 -3.420 0.818 -0.009
535 61.573 -3.420 1.070 -0.020
536 61.688 -3.420 1.148 -0.027
537 61.803 -3.420 0.934 -0.029
538 61.918 -3.421 0.954 -0.044
539 62.033 -3.421 1.245 -0.045
540 62.148 -3.422 1.070 -0.049
541 62.263 -3.422 0.895 -0.044
