0 0.000 -4.090 0.351 0.133
1 0.117 -4.088 0.390 0.125
2 0.234 -4.087 0.371 0.118
3 0.351 -4.085 0.390 0.116
4 0.468 -4.084 0.371 0.108
5 0.585 -4.083 0.390 0.096
6 0.702 -4.082 0.390 0.096
7 0.819 -4.080 0.332 0.089
8 0.937 -4.079 0.332 0.079
9 1.054 -4.078 0.332 0.072
10 1.171 -4.078 0.351 0.073
11 1.288 -4.077 0.293 0.062
12 1.405 -4.076 0.254 0.051
13 1.522 -4.075 0.254 0.044
14 1.639 -4.075 0.215 0.033
15 1.756 -4.075 0.176 0.025
16 1.873 -4.074 0.157 0.016
17 1.990 -4.074 0.176 0.012
18 2.107 -4.074 0.157 0.010
19 2.224 -4.074 0.137 -0.004
20 2.341 -4.074 0.176 -0.007
21 2.458 -4.074 0.196 -0.011
22 2.575 -4.074 0.196 -0.012
23 2.692 -4.074 0.196 -0.016
24 2.810 -4.074 0.215 -0.017
25 2.927 -4.075 0.273 -0.014
26 3.044 -4.075 0.273 -0.015
27 3.161 -4.075 0.312 -0.012
28 3.278 -4.075 0.351 -0.005
29 3.395 -4.075 0.332 -0.009
30 3.512 -4.075 0.273 -0.001
31 3.629 -4.075 0.273 0.007
32 3.746 -4.075 0.332 0.013
33 3.863 -4.075 0.332 0.023
34 3.980 -4.075 0.351 0.032
35 4.097 -4.074 0.390 0.034
36 4.214 -4.074 0.409 0.039
37 4.331 -4.073 0.429 0.049
38 4.448 -4.073 0.468 0.062
39 4.565 -4.072 0.468 0.063
40 4.683 -4.071 0.409 0.070
41 4.800 -4.071 0.409 0.076
42 4.917 -4.070 0.390 0.087
43 5.034 -4.069 0.332 0.090
44 5.151 -4.068 0.312 0.092
45 5.268 -4.067 0.254 0.095
46 5.385 -4.065 0.196 0.101
47 5.502 -4.064 0.176 0.099
48 5.619 -4.063 0.196 0.102
49 5.736 -4.062 0.196 0.098
50 5.853 -4.061 0.196 0.096
51 5.970 -4.060 0.196 0.089
52 6.087 -4.059 0.234 0.081
53 6.204 -4.058 0.215 0.084
54 6.321 -4.057 0.215 0.071
55 6.439 -4.056 0.215 0.067
56 6.556 -4.055 0.176 0.057
57 6.673 -4.054 0.176 0.056
58 6.790 -4.054 0.215 0.044
59 6.907 -4.053 0.196 0.043
60 7.024 -4.053 0.234 0.045
61 7.141 -4.052 0.273 0.039
62 7.258 -4.052 0.293 0.039
63 7.375 -4.051 0.312 0.042
64 7.492 -4.051 0.371 0.046
65 7.609 -4.050 0.390 0.045
66 7.726 -4.050 0.448 0.056
67 7.843 -4.049 0.448 0.056
68 7.960 -4.048 0.468 0.065
69 8.077 -4.048 0.448 0.074
70 8.194 -4.047 0.448 0.076
71 8.312 -4.046 0.429 0.084
72 8.429 -4.045 0.409 0.085
73 8.546 -4.044 0.390 0.089
74 8.663 -4.043 0.351 0.094
75 8.780 -4.042 0.371 0.096
76 8.897 -4.041 0.351 0.101
77 9.014 -4.039 0.371 0.099
78 9.131 -4.038 0.371 0.097
79 9.248 -4.037 0.312 0.097
80 9.365 -4.036 0.312 0.100
81 9.482 -4.035 0.254 0.100
82 9.599 -4.034 0.254 0.100
83 9.716 -4.033 0.234 0.102
84 9.833 -4.031 0.215 0.106
85 9.950 -4.030 0.215 0.101
86 10.067 -4.029 0.215 0.101
87 10.185 -4.028 0.215 0.102
88 10.302 -4.027 0.234 0.099
89 10.419 -4.025 0.234 0.095
90 10.536 -4.024 0.234 0.095
91 10.653 -4.023 0.234 0.095
92 10.770 -4.022 0.234 0.092
93 10.887 -4.021 0.254 0.081
94 11.004 -4.020 0.254 0.078
95 11.121 -4.019 0.254 0.075
96 11.238 -4.018 0.254 0.066
97 11.355 -4.017 0.234 0.060
98 11.472 -4.017 0.254 0.057
99 11.589 -4.016 0.293 0.050
