0 3.25 0.40 -0.00
1 3.25 0.38 -0.00
2 3.20 0.29 -0.00
3 3.12 0.10 -0.00
4 3.12 -0.22 -0.00
5 3.08 -0.30 -0.00
6 3.08 -0.30 -0.00
7 3.00 -0.22 -0.00
8 3.00 0.06 -0.00
9 2.95 0.12 -0.00
10 2.91 0.04 -0.00
11 2.91 0.29 -0.00
12 2.79 0.63 -0.00
13 2.79 0.78 -0.00
14 2.74 0.61 -0.00
15 2.70 0.27 -0.00
16 2.66 0.21 -0.00
17 2.58 0.29 -0.00
18 2.58 0.23 -0.00
19 2.58 0.29 -0.00
20 2.49 0.46 -0.00
21 2.45 0.61 -0.00
22 2.45 0.91 -0.00
23 2.41 0.97 -0.00
24 2.37 0.63 -0.00
25 2.37 0.36 -0.00
26 2.29 0.10 -0.00
27 2.29 -0.11 -0.00
28 2.24 -0.09 -0.00
29 2.20 -0.24 -0.00
30 2.12 -0.03 -0.00
31 2.12 0.33 -0.00
32 2.08 0.29 -0.00
33 2.04 0.38 -0.00
34 1.99 0.40 -0.00
35 1.99 -0.05 -0.00
36 1.87 -0.13 -0.00
37 1.91 -0.15 -0.00
38 1.83 -0.51 -0.00
39 1.78 -0.56 -0.00
40 1.78 -0.39 -0.00
41 1.74 -0.34 -0.00
42 1.74 -0.05 -0.00
43 1.66 0.06 -0.00
44 1.62 0.10 -0.00
45 1.62 0.23 -0.00
46 1.58 0.02 -0.00
47 1.53 -0.28 -0.00
48 1.53 -0.32 -0.00
49 1.45 -0.39 -0.00
50 1.45 -0.28 -0.00
51 1.45 -0.05 -0.00
52 1.41 0.12 -0.00
53 1.37 0.23 -0.00
54 1.33 0.29 -0.00
55 1.33 0.38 -0.00
56 1.24 0.29 -0.00
57 1.24 -0.05 -0.00
58 1.20 -0.15 -0.00
59 1.12 -0.13 -0.00
60 1.12 -0.13 -0.00
61 1.08 -0.07 -0.00
62 1.03 -0.00 -0.00
63 1.03 -0.00 -0.00
64 1.03 0.19 -0.00
65 0.99 0.38 -0.00
66 0.91 0.38 -0.00
67 0.91 0.16 -0.00
68 0.87 -0.00 -0.00
69 0.87 0.02 -0.00
70 0.78 -0.03 -0.00
71 0.78 -0.15 -0.00
72 0.74 -0.13 -0.00
73 0.70 -0.05 -0.00
74 0.70 0.23 -0.00
75 0.66 0.52 -0.00
76 0.62 0.52 -0.00
77 0.57 0.52 -0.00
78 0.57 0.44 -0.00
79 0.57 0.29 -0.00
80 0.49 0.31 -0.00
81 0.45 0.25 -0.00
82 0.45 0.23 -0.00
83 0.45 0.46 -0.00
84 0.41 0.67 -0.00
85 0.41 0.72 -0.00
86 0.37 0.69 -0.00
87 0.37 0.63 -0.00
88 0.32 0.63 -0.00
89 0.24 0.52 -0.00
90 0.24 0.33 -0.00
91 0.24 0.06 -0.00
92 0.20 -0.24 -0.00
93 0.20 -0.22 -0.00
94 0.12 -0.05 -0.00
95 0.12 -0.05 -0.00
96 0.07 0.02 -0.00
97 0.07 0.12 -0.00
98 0.07 0.14 -0.00
99 0.03 0.06 -0.00
100 0.07 -0.15 -0.00
101 -0.01 -0.45 -0.00
